n_fire_pixels,mean_temp_fire,max_temp_fire,mean_power_fire,sum_power_fire,mean_area_fire,sum_area_fire,time_coverage_start,time_coverage_end,mean_confidence,max_confidence
73.0,559.12286,1024.1292,64.93828,2792.346,62916.39,2.4588485e+06,2025-01-04T16:00:20.676007936,2025-01-04T16:09:51.478973056,0.68,1.0
77.0,557.66864,1142.6854,61.225033,2632.6763,71913.57,2.883245e+06,2025-01-04T16:10:20.676203008,2025-01-04T16:19:51.476032000,0.74,1.0
87.0,538.1608,1051.1077,52.69602,3003.673,75786.37,3.9490012e+06,2025-01-04T16:20:20.678203008,2025-01-04T16:29:51.483356032,0.67,1.0
91.0,541.7275,882.1722,58.557243,3279.2056,76198.266,3.8912778e+06,2025-01-04T16:30:20.678398976,2025-01-04T16:39:51.478621056,0.7,1.0
118.0,546.12976,1117.5345,56.344097,3549.678,61891.26,3.5969375e+06,2025-01-04T16:40:20.678594944,2025-01-04T16:49:51.483182976,0.73,1.0
132.0,527.35,1208.1962,51.681717,4082.856,83090.32,6.15441e+06,2025-01-04T16:50:20.680593024,2025-01-04T16:59:51.480190976,0.71,1.0
160.0,558.3203,936.2457,52.26264,3553.86,64712.758,4.0223572e+06,2025-01-04T17:00:20.680786944,2025-01-04T17:09:51.481939968,0.78,1.0
184.0,549.8124,1281.7573,57.610786,4147.9766,58665.414,3.7024928e+06,2025-01-04T17:10:20.680977024,2025-01-04T17:19:51.480651008,0.8,1.0
179.0,535.9265,922.776,49.921097,3794.004,64348.266,4.6405945e+06,2025-01-04T17:20:20.682966016,2025-01-04T17:29:51.484665088,0.81,1.0
197.0,543.3051,1248.9872,47.084156,3672.5642,61901.51,4.588407e+06,2025-01-04T17:30:20.683143936,2025-01-04T17:39:51.487975040,0.79,1.0
198.0,555.3904,869.6107,44.92278,3593.822,52693.812,3.9129068e+06,2025-01-04T17:40:20.683275008,2025-01-04T17:49:51.483705088,0.76,1.0
212.0,552.6907,1034.1014,45.17594,4201.3623,51449.89,4.339032e+06,2025-01-04T17:50:20.685188992,2025-01-04T17:59:51.485888000,0.77,1.0
182.0,557.8236,978.9953,42.862232,3557.5652,40409.887,3.205964e+06,2025-01-04T18:00:20.458081024,2025-01-04T18:09:51.260441984,0.72,1.0
194.0,573.20386,1574.4886,45.61289,4196.3853,43214.414,3.6053455e+06,2025-01-04T18:10:20.458179968,2025-01-04T18:19:51.265348992,0.73,1.0
166.0,568.9691,1285.4393,46.792397,4211.3154,51166.555,4.1655572e+06,2025-01-04T18:20:20.458274048,2025-01-04T18:29:51.262116992,0.7,1.0
1833.0,606.37616,1223.9629,43.857204,921.0013,37906.89,497458.9,2025-01-04T22:50:20.475894016,2025-01-04T22:59:51.277860096,0.7,1.0
1545.0,561.77124,653.9192,40.434177,606.51263,21285.98,148923.34,2025-01-04T23:00:20.475886976,2025-01-04T23:09:51.281236992,0.93,1.0
1357.0,563.3346,618.96533,33.327694,566.5708,15580.247,140275.8,2025-01-04T23:10:20.477645952,2025-01-04T23:19:51.286594944,0.95,1.0
1259.0,635.88086,826.4462,41.565742,706.6176,29093.525,237319.66,2025-01-04T23:20:20.477600000,2025-01-04T23:29:51.280456960,0.95,1.0
1137.0,681.7147,967.4322,40.904453,490.85345,7454.3174,72953.88,2025-01-04T23:30:20.477568000,2025-01-04T23:39:51.278226048,0.93,1.0
1122.0,608.0861,808.64966,35.543083,604.2324,23227.256,305371.88,2025-01-04T23:40:20.479315968,2025-01-04T23:49:51.278978048,0.94,1.0
848.0,599.82477,803.3182,33.556313,570.45734,17973.18,236098.6,2025-01-04T23:50:20.479246080,2025-01-04T23:59:51.277848064,0.97,1.0
770.0,603.441,761.78796,44.105648,882.113,14875.34,193412.61,2025-01-05T00:00:20.479192064,2025-01-05T00:09:51.280182016,0.95,1.0
688.0,671.75006,956.43567,53.457394,908.7756,11787.51,156397.77,2025-01-05T00:10:20.480931968,2025-01-05T00:19:51.283475072,0.95,1.0
700.0,664.5544,932.4989,36.51854,438.22244,10560.584,89016.3,2025-01-05T00:20:20.480849024,2025-01-05T00:29:51.287089024,0.93,1.0
799.0,670.57794,990.21423,37.73456,528.2838,14355.027,164008.64,2025-01-05T00:30:20.480784000,2025-01-05T00:39:51.280590080,0.9,1.0
870.0,702.0502,965.89636,35.355835,494.98166,8825.714,103394.52,2025-01-05T00:40:20.482523008,2025-01-05T00:49:51.282829056,0.93,1.0
916.0,720.10016,879.7017,32.2845,387.414,4155.1313,37025.04,2025-01-05T00:50:20.482427904,2025-01-05T00:59:51.283235968,0.9,1.0
901.0,661.0776,787.2052,32.151012,321.5101,6413.6978,41013.42,2025-01-05T01:00:20.484148992,2025-01-05T01:09:51.290312960,0.91,1.0
1223.0,531.3721,630.0371,32.126995,321.26996,32477.95,162327.33,2025-01-05T01:10:20.484087936,2025-01-05T01:19:51.287639040,0.89,1.0
1388.0,555.31946,689.4163,27.826529,306.0918,16296.391,115323.37,2025-01-05T01:20:20.484009984,2025-01-05T01:29:51.288316032,0.9,1.0
1230.0,606.6014,765.21265,31.764418,349.4086,12407.313,50636.64,2025-01-05T01:30:20.485721984,2025-01-05T01:39:51.284306944,0.94,1.0
1330.0,657.826,1009.8803,32.4608,389.5296,15407.74,178765.81,2025-01-05T01:40:20.485648000,2025-01-05T01:49:51.295891968,0.93,1.0
1212.0,613.1413,808.55634,36.496124,401.4574,10210.775,52685.28,2025-01-05T01:50:20.485592960,2025-01-05T01:59:51.296723072,0.91,1.0
1078.0,672.04535,1105.9974,31.041176,341.45294,12590.703,93370.56,2025-01-05T02:00:20.487359104,2025-01-05T02:09:51.286132992,0.92,1.0
828.0,535.1874,585.2916,33.70626,235.94385,18609.059,55844.617,2025-01-05T02:10:20.487291008,2025-01-05T02:19:51.289625984,0.9,1.0
887.0,582.3624,757.8155,31.793211,254.3457,13193.752,79552.77,2025-01-05T02:20:20.487209984,2025-01-05T02:29:51.287353088,0.9,1.0
612.0,642.89496,1011.09314,33.12512,331.2512,17454.514,108701.22,2025-01-05T02:30:20.488945920,2025-01-05T02:39:51.288083968,0.95,1.0
464.0,613.7163,715.948,35.892323,215.35396,17012.383,52490.72,2025-01-05T02:40:20.488890112,2025-01-05T02:49:51.289852032,0.94,1.0
508.0,634.5743,960.4478,34.795963,347.9596,20471.506,167558.53,2025-01-05T02:50:20.488844928,2025-01-05T02:59:51.286872064,0.92,1.0
694.0,565.6097,672.19574,28.528582,171.1715,22932.824,93261.66,2025-01-05T03:00:20.490610944,2025-01-05T03:09:51.291076992,0.91,1.0
1052.0,629.3521,953.415,45.907887,367.26312,15495.161,94614.84,2025-01-05T03:10:20.490579968,2025-01-05T03:19:51.292687104,0.94,1.0
1391.0,578.73206,960.0877,28.289772,254.60796,25186.887,179474.33,2025-01-05T03:20:20.492353024,2025-01-05T03:29:51.292104064,0.93,1.0
1802.0,687.5625,1219.1404,37.197174,297.5774,11077.534,69735.0,2025-01-05T03:30:20.492321920,2025-01-05T03:39:51.295693056,0.93,1.0
1834.0,709.61255,892.99585,31.403168,314.03168,15330.997,98883.44,2025-01-05T03:40:20.492290048,2025-01-05T03:49:51.291952000,0.92,1.0
1289.0,526.9835,600.4387,38.92822,272.49756,25070.887,100274.36,2025-01-05T03:50:20.494055040,2025-01-05T03:59:51.294787072,0.97,1.0
1192.0,555.98596,682.4655,30.272297,211.90608,15957.888,79821.375,2025-01-05T04:00:20.494011008,2025-01-05T04:09:51.293086976,0.93,1.0
1359.0,597.09125,713.5307,31.862679,414.2148,12195.389,62929.914,2025-01-05T04:10:20.493960064,2025-01-05T04:19:51.295832960,0.93,1.0
1291.0,571.6451,654.25793,33.11549,231.80844,12067.065,36209.062,2025-01-05T04:20:20.495702016,2025-01-05T04:29:51.293297024,0.95,1.0
1373.0,684.6228,984.97766,35.500767,213.00461,12437.339,39806.88,2025-01-05T04:30:20.495630080,2025-01-05T04:39:51.298050048,0.95,1.0
1538.0,571.3777,690.0544,47.105,329.73502,14446.048,57771.3,2025-01-05T04:40:20.495547008,2025-01-05T04:49:51.294332032,0.95,1.0
1509.0,645.50214,799.0482,53.999336,377.9954,12630.637,63173.844,2025-01-05T04:50:20.497256064,2025-01-05T04:59:51.296092032,0.96,1.0
1466.0,705.1283,854.5371,52.010868,364.07605,13972.777,73113.58,2025-01-05T05:00:20.497148032,2025-01-05T05:09:51.297422976,0.96,1.0
1223.0,697.0504,867.38153,41.04336,328.3469,5089.8555,28781.121,2025-01-05T05:10:20.497025920,2025-01-05T05:19:51.301463040,0.94,1.0
1046.0,681.9885,814.4672,46.034584,368.27667,6392.673,25695.82,2025-01-05T05:20:20.498695040,2025-01-05T05:29:51.300708992,0.94,1.0
929.0,766.52997,1137.1594,45.795307,412.15778,6041.4985,43330.66,2025-01-05T05:30:20.498545024,2025-01-05T05:39:51.300855040,0.93,1.0
772.0,622.50397,785.7266,47.801323,430.21188,12691.991,63417.758,2025-01-05T05:40:20.500183040,2025-01-05T05:49:51.299949056,0.94,1.0
461.0,682.92566,747.48773,61.67817,308.39087,9078.271,18183.66,2025-01-05T05:50:20.500004096,2025-01-05T05:59:51.306408064,0.93,1.0
324.0,591.4377,681.37573,55.845844,335.07507,15573.651,46697.62,2025-01-05T06:00:20.728825984,2025-01-05T06:09:51.532921984,0.93,1.0
210.0,842.2462,842.2462,47.737812,286.42688,2274.0735,4000.0,2025-01-05T06:10:20.728616960,2025-01-05T06:19:51.531144064,0.82,1.0
239.0,669.07434,906.3524,57.942886,521.48596,214589.98,1.0740394e+06,2025-01-05T06:20:20.730208000,2025-01-05T06:29:51.528419072,0.85,1.0
264.0,663.584,970.9474,53.0519,424.41522,17205.621,70699.055,2025-01-05T06:30:20.730049920,2025-01-05T06:39:51.533287040,0.84,1.0
188.0,611.1604,781.9378,49.034454,441.31012,16048.289,98212.664,2025-01-05T06:40:20.729895040,2025-01-05T06:49:51.533928064,0.87,1.0
137.0,714.62366,882.7186,64.83598,518.68787,6667.1636,37623.22,2025-01-05T06:50:20.731526912,2025-01-05T06:59:51.531033984,0.84,1.0
198.0,625.5327,706.8741,46.921787,422.2961,7896.693,25598.54,2025-01-05T07:00:20.731341952,2025-01-05T07:09:51.529921024,0.82,1.0
347.0,nan,nan,67.89667,407.38,nan,0.0,2025-01-05T07:10:20.731204096,2025-01-05T07:19:51.535537024,0.89,1.0
969.0,483.01877,524.83875,51.951168,519.5117,39949.145,119873.62,2025-01-05T07:20:20.732877056,2025-01-05T07:29:51.540492032,0.81,1.0
1056.0,567.2385,587.7672,56.083195,392.58237,10370.655,31147.72,2025-01-05T07:30:20.732729984,2025-01-05T07:39:51.534806016,0.94,1.0
1017.0,603.56177,676.88904,46.587746,465.87747,6569.096,26854.44,2025-01-05T07:40:20.732563072,2025-01-05T07:49:51.537376000,0.94,1.0
1144.0,475.1391,475.1391,48.621677,243.10838,20763.242,20769.5,2025-01-05T07:50:20.734182016,2025-01-05T07:59:51.540024064,0.94,1.0
1223.0,476.3112,476.3112,43.89446,351.15567,22026.783,22050.08,2025-01-05T08:00:20.733984896,2025-01-05T08:09:51.539191040,0.96,1.0
1578.0,530.73145,530.73145,58.184143,349.10486,9772.67,9793.1,2025-01-05T08:10:20.735597056,2025-01-05T08:19:51.539752064,0.97,1.0
1916.0,552.17645,665.24164,44.836315,358.69052,11966.793,35965.14,2025-01-05T08:20:20.735460096,2025-01-05T08:29:51.537778048,0.97,1.0
1979.0,460.56894,460.56894,46.69873,373.58984,30400.518,30404.34,2025-01-05T08:30:20.735335040,2025-01-05T08:39:51.538691072,0.96,1.0
1101.0,416.26273,430.93457,63.547318,317.7366,532495.7,1.0649664e+06,2025-01-05T08:40:20.737010944,2025-01-05T08:49:51.540968960,0.86,1.0
334.0,nan,nan,52.210396,313.26242,nan,0.0,2025-01-05T08:50:20.736883072,2025-01-05T08:59:51.538722944,0.81,1.0
238.0,411.5395,411.5395,51.46327,257.31635,84704.336,84676.54,2025-01-05T09:00:20.736753024,2025-01-05T09:09:51.539152000,0.9,1.0
221.0,nan,nan,45.510532,273.0632,nan,0.0,2025-01-05T09:10:20.738425984,2025-01-05T09:19:51.537849984,0.9,1.0
286.0,587.83453,587.83453,59.544758,297.7238,25738.682,25708.879,2025-01-05T09:20:20.738296960,2025-01-05T09:29:51.539824000,0.87,1.0
397.0,nan,nan,58.22014,232.88055,nan,0.0,2025-01-05T09:30:20.738172032,2025-01-05T09:39:51.545266048,0.88,1.0
319.0,470.53598,498.28207,35.5955,284.764,32724.346,98164.74,2025-01-05T09:40:20.739855104,2025-01-05T09:49:51.537780096,0.89,1.0
552.0,497.1369,532.9516,42.435966,254.61578,25877.152,77639.16,2025-01-05T10:00:20.739631104,2025-01-05T10:09:51.542857984,0.84,1.0
412.0,578.34344,578.34344,39.387848,196.93924,7199.0273,7170.96,2025-01-05T10:10:20.741332096,2025-01-05T10:19:51.546434944,0.87,1.0
404.0,757.9715,993.4017,39.675713,396.7571,6129.577,15256.62,2025-01-05T10:20:20.741238912,2025-01-05T10:29:51.541852032,0.85,1.0
115.0,905.79675,905.79675,38.082733,304.66187,1971.503,4000.0,2025-01-05T10:30:20.742961024,2025-01-05T10:39:51.545115008,0.8,1.0
139.0,561.80145,838.36084,25.022089,225.1988,30789.41,155876.5,2025-01-05T10:40:20.742891008,2025-01-05T10:49:51.545523968,0.82,1.0
95.0,654.2024,755.19086,42.344467,338.75574,12842.185,39136.1,2025-01-05T10:50:20.742832000,2025-01-05T10:59:51.549170048,0.84,1.0
94.0,684.7742,846.0972,41.753326,334.0266,11657.662,37001.8,2025-01-05T11:00:20.744590976,2025-01-05T11:09:51.547977984,0.85,1.0
56.0,504.4856,747.9699,41.66378,333.31024,166678.1,1.0013265e+06,2025-01-05T11:10:20.744559104,2025-01-05T11:19:51.547118976,0.79,1.0
78.0,495.37283,709.4883,39.848866,398.48865,118695.72,830826.4,2025-01-05T11:30:20.746345088,2025-01-05T11:39:51.546920960,0.83,1.0
45.0,621.1096,973.5417,31.892796,287.03516,14868.711,76406.5,2025-01-05T11:40:20.746359040,2025-01-05T11:49:51.554656000,0.81,1.0
31.0,828.2378,828.2378,24.008282,144.04968,1820.4655,4000.0,2025-01-05T11:50:20.746390016,2025-01-05T11:59:51.552903040,0.84,1.0
21.0,636.97797,1165.2969,23.623993,188.99194,33644.72,207793.72,2025-01-05T12:00:20.748239104,2025-01-05T12:09:51.554179968,0.78,1.0
18.0,489.67502,587.2845,23.884275,119.42137,29485.32,117922.26,2025-01-05T12:10:20.748299904,2025-01-05T12:19:51.558145024,0.81,1.0
14.0,480.9711,515.4252,28.008497,112.03398,41064.34,82151.68,2025-01-05T12:20:20.748376960,2025-01-05T12:29:51.577774080,0.74,1.0
25.0,487.19733,528.9632,38.888805,272.22165,25830.895,103262.38,2025-01-05T12:30:20.750272000,2025-01-05T12:39:51.553298048,0.76,1.0
16.0,485.5732,590.76324,45.548237,364.3859,179776.94,1.07871e+06,2025-01-05T12:40:20.750379008,2025-01-05T12:49:51.554716032,0.71,1.0
20.0,565.8042,877.76135,42.948982,429.48978,138229.92,1.1070774e+06,2025-01-05T12:50:20.752305024,2025-01-05T12:59:51.549479040,0.63,1.0
21.0,487.62735,640.5609,35.69692,321.2723,53975.496,377842.25,2025-01-05T13:00:20.752443008,2025-01-05T13:09:51.558942976,0.75,1.0
22.0,544.50745,839.8761,38.446404,307.57123,25056.98,150289.58,2025-01-05T13:10:20.752595968,2025-01-05T13:19:51.556984960,0.69,1.0
19.0,490.2282,645.1436,40.659996,365.93997,59891.996,479166.34,2025-01-05T13:20:20.754564992,2025-01-05T13:29:51.562388992,0.64,1.0
22.0,511.44016,589.9923,45.910767,459.10767,124362.29,1.1193098e+06,2025-01-05T13:30:20.754744064,2025-01-05T13:39:51.552430080,0.66,1.0
16.0,519.27075,594.0999,68.22201,409.33203,170750.2,853779.5,2025-01-05T13:40:20.754934016,2025-01-05T13:49:51.557955072,0.67,1.0
22.0,504.13748,637.33435,48.66174,681.2643,104190.86,1.1460305e+06,2025-01-05T13:50:20.756937984,2025-01-05T13:59:51.560216960,0.63,1.0
23.0,521.73926,709.7413,61.738358,679.12195,134369.12,1.479835e+06,2025-01-05T14:00:20.757148928,2025-01-05T14:09:51.565165056,0.63,1.0
34.0,598.8298,1340.0897,51.097065,919.74713,77034.234,1.3930098e+06,2025-01-05T14:10:20.757367936,2025-01-05T14:19:51.560142080,0.72,1.0
38.0,563.3314,1199.2283,50.335716,906.04285,108072.555,1.8428838e+06,2025-01-05T14:20:20.759398016,2025-01-05T14:29:51.563379968,0.71,1.0
57.0,591.83264,1027.9302,57.12365,1085.3495,38868.336,704057.7,2025-01-05T14:30:20.759632896,2025-01-05T14:39:51.566305024,0.8,1.0
71.0,546.7392,987.79266,57.504475,1322.6028,79036.055,1.6615525e+06,2025-01-05T14:40:20.759873024,2025-01-05T14:49:51.561369984,0.77,1.0
77.0,630.1385,1760.114,75.53765,2568.2803,68531.19,2.2009542e+06,2025-01-05T14:50:20.761920000,2025-01-05T14:59:51.564327040,0.73,1.0
68.0,588.34125,1549.1139,62.313232,1869.397,55757.98,1.5133698e+06,2025-01-05T15:00:20.762167040,2025-01-05T15:09:51.564825984,0.72,1.0
65.0,597.9188,1160.384,71.94556,2158.3667,66652.39,1.5412508e+06,2025-01-05T15:10:20.764220032,2025-01-05T15:19:51.563315072,0.78,1.0
63.0,566.8503,864.13153,98.334335,2065.021,84109.45,1.2630744e+06,2025-01-05T15:20:20.764470016,2025-01-05T15:29:51.566758016,0.8,1.0
44.0,511.01807,944.8471,60.7899,1155.008,121288.39,1.6997768e+06,2025-01-05T15:30:20.764685056,2025-01-05T15:39:51.569001984,0.79,1.0
41.0,597.4935,1156.3942,43.251003,735.267,98729.2,1.2897719e+06,2025-01-05T15:40:20.766685952,2025-01-05T15:49:51.567364992,0.78,1.0
55.0,618.37036,1266.3345,47.3974,853.15326,28623.56,347045.9,2025-01-05T15:50:20.766883968,2025-01-05T15:59:51.570845056,0.76,1.0
38.0,611.25726,1511.5894,39.76025,596.4038,42499.5,557707.1,2025-01-05T16:00:20.767084928,2025-01-05T16:09:51.568158080,0.78,1.0
44.0,532.5141,948.4572,37.2559,745.11804,54025.816,869058.0,2025-01-05T16:10:20.769091968,2025-01-05T16:19:51.574787072,0.74,1.0
55.0,502.23987,641.75104,48.25846,1013.42773,66967.82,870620.25,2025-01-05T16:20:20.769299968,2025-01-05T16:29:51.572080000,0.74,1.0
87.0,531.51495,1142.0405,44.646038,1562.6115,55307.773,1.7730575e+06,2025-01-05T16:30:20.769508992,2025-01-05T16:39:51.578654080,0.83,1.0
89.0,523.75494,764.2659,36.68059,1210.4596,58718.133,1.5889602e+06,2025-01-05T16:40:20.771518976,2025-01-05T16:49:51.577126016,0.81,1.0
110.0,547.2487,844.4756,49.906128,1596.9961,58290.8,1.580118e+06,2025-01-05T16:50:20.771687936,2025-01-05T16:59:51.578446080,0.8,1.0
117.0,560.9829,2066.0925,52.464046,2203.4897,78311.836,2.9821428e+06,2025-01-05T17:00:20.771833984,2025-01-05T17:09:51.574643072,0.81,1.0
144.0,562.48413,1333.7627,42.494423,2082.2268,53892.31,2.328253e+06,2025-01-05T17:10:20.773782912,2025-01-05T17:19:51.583441024,0.82,1.0
121.0,569.2608,1438.9524,43.318104,2165.9053,61742.84,2.8532168e+06,2025-01-05T17:20:20.773931008,2025-01-05T17:29:51.581699072,0.78,1.0
138.0,523.7146,733.3807,53.692436,2953.084,68115.51,3.5433255e+06,2025-01-05T17:30:20.775884032,2025-01-05T17:39:51.579467008,0.76,1.0
123.0,542.1217,912.4944,48.608185,2624.842,56720.06,2.9576492e+06,2025-01-05T17:40:20.776032000,2025-01-05T17:49:51.580400000,0.75,1.0
133.0,555.56537,813.9272,44.48897,1913.0258,43057.758,1.555687e+06,2025-01-05T17:50:20.776178048,2025-01-05T17:59:51.579030016,0.76,1.0
127.0,614.3353,1374.8058,57.783653,2831.3987,40496.324,1.8328629e+06,2025-01-05T18:00:20.549106048,2025-01-05T18:09:51.353517952,0.77,1.0
146.0,538.1769,1008.4992,50.007317,2600.3804,59170.816,2.7843455e+06,2025-01-05T18:10:20.549240960,2025-01-05T18:19:51.353248000,0.8,1.0
148.0,529.8216,913.1123,47.083237,2542.4949,59981.223,3.0063608e+06,2025-01-05T18:20:20.551170944,2025-01-05T18:29:51.351073024,0.76,1.0
139.0,531.77484,978.7673,48.923058,2201.5376,68359.07,2.7377465e+06,2025-01-05T18:30:20.551284992,2025-01-05T18:39:51.352928000,0.78,1.0
147.0,524.2107,803.192,37.0845,1928.394,53955.31,2.5937582e+06,2025-01-05T18:40:20.551388928,2025-01-05T18:49:51.350596992,0.79,1.0
161.0,555.2778,998.26263,45.491673,2229.0923,46973.836,2.0748562e+06,2025-01-05T18:50:20.553284096,2025-01-05T18:59:51.360033024,0.77,1.0
105.0,547.20575,912.7232,48.75904,2437.9521,59102.67,2.3711958e+06,2025-01-05T19:00:20.553361024,2025-01-05T19:09:51.354045056,0.71,1.0
104.0,557.5709,806.04834,44.113068,2073.3142,52938.836,2.123739e+06,2025-01-05T19:10:20.553424896,2025-01-05T19:19:51.357974016,0.73,1.0
107.0,593.3867,1104.5322,47.91932,2827.24,43918.69,2.0358406e+06,2025-01-05T19:20:20.555277952,2025-01-05T19:29:51.357511040,0.63,1.0
97.0,548.6703,873.5992,37.6026,1804.9247,29721.297,1.105325e+06,2025-01-05T19:30:20.555313920,2025-01-05T19:39:51.359168000,0.74,1.0
115.0,571.3105,1293.3103,42.683277,2134.1638,44055.484,1.8150335e+06,2025-01-05T19:40:20.555335936,2025-01-05T19:49:51.364678016,0.72,1.0
85.0,561.32745,980.1664,40.44201,2183.8684,38954.08,1.7612114e+06,2025-01-05T19:50:20.557149056,2025-01-05T19:59:51.356184064,0.7,1.0
91.0,564.8873,997.0146,38.12233,2249.2178,36449.984,1.8001399e+06,2025-01-05T20:00:20.557147008,2025-01-05T20:09:51.358592000,0.68,1.0
84.0,573.451,1054.07,45.283863,2581.1802,34428.03,1.6611911e+06,2025-01-05T20:10:20.558936960,2025-01-05T20:19:51.362142976,0.62,1.0
73.0,563.4504,788.50867,41.340656,1860.3293,28533.484,1.0862745e+06,2025-01-05T20:20:20.558913920,2025-01-05T20:29:51.360467968,0.62,1.0
87.0,587.1749,912.8359,52.827732,2694.214,27035.24,1.2738099e+06,2025-01-05T20:30:20.558881024,2025-01-05T20:39:51.360247040,0.67,1.0
150.0,596.0212,1178.2351,59.80044,3408.6252,27842.988,1.3423878e+06,2025-01-05T20:40:20.560644992,2025-01-05T20:49:51.360082048,0.65,1.0
66.0,621.8361,1626.108,51.82343,2746.6416,26381.594,1.1741206e+06,2025-01-05T20:50:20.560598912,2025-01-05T20:59:51.362809984,0.57,1.0
91.0,581.288,958.42255,45.88828,2707.4084,28297.5,1.4559804e+06,2025-01-05T21:00:20.560548992,2025-01-05T21:09:51.364932992,0.66,1.0
78.0,645.7251,1517.3702,48.749786,2973.7368,26296.473,1.4768588e+06,2025-01-05T21:10:20.562299904,2025-01-05T21:19:51.362486016,0.59,1.0
153.0,624.87506,1367.5345,40.015602,2280.8894,19930.197,975775.9,2025-01-05T21:20:20.562244992,2025-01-05T21:29:51.368332032,0.65,1.0
132.0,632.38116,1423.4607,37.309788,1716.2501,20871.54,791156.0,2025-01-05T21:30:20.562190976,2025-01-05T21:39:51.366301952,0.81,1.0
123.0,576.51324,1186.1627,31.351028,1128.637,22254.125,606755.44,2025-01-05T21:40:20.563942016,2025-01-05T21:49:51.366359040,0.81,1.0
86.0,629.6363,1469.1597,30.025433,1291.0936,30954.848,1.0976299e+06,2025-01-05T21:50:20.563892992,2025-01-05T21:59:51.363852032,0.7,1.0
83.0,684.40967,1839.0935,32.80654,1410.6812,15919.52,550627.7,2025-01-05T22:00:20.563846912,2025-01-05T22:09:51.368318976,0.68,1.0
176.0,629.7441,1150.4341,40.01738,1480.6427,21896.38,736494.7,2025-01-05T22:10:20.565611008,2025-01-05T22:19:51.367006976,0.71,1.0
360.0,637.60156,1093.6975,32.597187,1369.0819,17463.82,699514.7,2025-01-05T22:20:20.565579008,2025-01-05T22:29:51.371824000,0.82,1.0
718.0,570.0806,1144.7173,34.006935,1122.2289,39679.582,1.077887e+06,2025-01-05T22:30:20.567356032,2025-01-05T22:39:51.371731072,0.81,1.0
1460.0,623.9309,934.3327,35.788597,1109.4465,25732.973,681724.5,2025-01-05T22:40:20.567338880,2025-01-05T22:49:51.376690048,0.82,1.0
1687.0,633.8076,916.3232,32.76276,1081.171,25226.092,644002.56,2025-01-05T22:50:20.567330048,2025-01-05T22:59:51.380323968,0.95,1.0
2285.0,672.48175,1205.2164,38.628513,1158.8555,18333.715,453708.66,2025-01-05T23:00:20.569132032,2025-01-05T23:09:51.368705024,0.88,1.0
1575.0,565.5417,840.6717,36.83567,1141.9059,33338.59,872287.06,2025-01-05T23:10:20.569095936,2025-01-05T23:19:51.367128064,0.97,1.0
1530.0,623.272,822.4321,35.84986,609.44763,16466.13,234732.39,2025-01-05T23:20:20.569044992,2025-01-05T23:29:51.370804992,0.94,1.0
1287.0,705.2977,1017.3573,32.651268,620.37415,7170.818,121223.92,2025-01-05T23:30:20.570808960,2025-01-05T23:39:51.374801024,0.95,1.0
925.0,670.5953,915.876,34.03955,748.8702,16072.248,286735.28,2025-01-05T23:40:20.570772096,2025-01-05T23:49:51.373118976,0.94,1.0
1061.0,709.40173,1050.6906,27.45261,521.5996,16732.793,251684.81,2025-01-05T23:50:20.570695936,2025-01-05T23:59:51.373664000,0.91,1.0
1367.0,637.0562,864.98755,26.720882,374.09238,13644.693,127835.875,2025-01-06T00:00:20.572428928,2025-01-06T00:09:51.375650048,0.91,1.0
1262.0,613.9305,793.6918,31.499271,440.98978,12615.886,118201.04,2025-01-06T00:10:20.572376960,2025-01-06T00:19:51.375553024,0.94,1.0
1149.0,580.8965,715.0352,43.164055,604.2968,16268.78,98883.44,2025-01-06T00:20:20.572291968,2025-01-06T00:29:51.371785088,0.95,1.0
1215.0,663.46967,1381.0238,26.058542,416.93665,19108.617,199706.62,2025-01-06T00:30:20.574007040,2025-01-06T00:39:51.375550080,0.95,1.0
1175.0,660.0174,1062.2056,25.642246,282.06473,10487.822,76784.0,2025-01-06T00:40:20.573938944,2025-01-06T00:49:51.380475008,0.97,1.0
1025.0,614.1037,791.1982,27.975332,419.62997,23994.979,217598.44,2025-01-06T00:50:20.575677952,2025-01-06T00:59:51.376551040,0.95,1.0
995.0,594.17145,801.6202,28.124271,337.49124,21947.742,178291.02,2025-01-06T01:00:20.575582080,2025-01-06T01:09:51.378009984,0.94,1.0
857.0,624.99835,768.4349,32.472744,357.20016,13041.091,92394.88,2025-01-06T01:10:20.575497088,2025-01-06T01:19:51.377678976,0.92,1.0
917.0,649.2884,782.3539,26.270037,236.43033,6873.2485,53367.68,2025-01-06T01:20:20.577236096,2025-01-06T01:29:51.379238016,0.9,1.0
795.0,601.2196,688.5988,31.638672,189.83203,13490.5625,40477.66,2025-01-06T01:30:20.577159040,2025-01-06T01:39:51.379474944,0.92,1.0
955.0,576.14484,661.41736,30.360924,121.443695,12386.126,37184.74,2025-01-06T01:40:20.577064064,2025-01-06T01:49:51.379228032,0.93,1.0
1120.0,704.9689,1057.3861,27.861967,222.89575,5412.1113,39184.02,2025-01-06T01:50:20.578788992,2025-01-06T01:59:51.380552064,0.89,1.0
950.0,609.16235,662.322,42.92856,171.71423,10971.568,32916.14,2025-01-06T02:00:20.578729088,2025-01-06T02:09:51.381510016,0.96,1.0
923.0,597.59937,683.0297,33.182632,199.09578,9877.68,41306.703,2025-01-06T02:10:20.578685056,2025-01-06T02:19:51.381458048,0.94,1.0
